id,text,label,origin,id-type
http://www.ara.cat/internacional/Hillary-Clinton-candidata-impopular_0_1591640890.html,"A més, van assegurar que preferien proclamar la victòria després dels resultats d’ahir.",0,news-articles,url
1.2709805001072763e+18,Vicente Vallés se ha convertido en último reducto televisivo frente al discurso benévolo con el gobierno https://t.co/UP5iF4A10f,0,twitter,twitterId
1.2798974811915796e+18,Este Gobierno de ultraizquierda ha perdido el respeto a nuestros muertos y a todos los españoles.  Indignante. @GPPopular @populares https://t.co/9HIvgvqTLe,1,twitter,twitterId
1.2184925894203064e+18,"A la oposición:

Lamento comunicaros que, una vez más, habéis caído de lleno en las fake news.

Con lo fácil que es preguntar.

Falso: el Ayuntamiento de Madrid no ha censurado la campaña de 'Sex Education' de Netflix | Bluper https://t.co/NsekkL7ZMl",0,twitter,twitterId
1.2852304677599685e+18,"El rebrote de Gandía, con 70 infectados, ha tenido su origen en un trabajador de un conocido pub de la playa

➡ Este es el perfil del supercontagiador de la noche de Gandía
 https://t.co/kqS5FvsyPh",0,twitter,twitterId
https://beta.newtral.es/piloto-ejercito-espana-evacuacion-mision-kabul/20210905/,Las novedades del acuerdo España-EEUU que han cerrado Sánchez y Biden,0,news-articles,url
https://www.elplural.com/autonomias/andalucia/andalucia-endurece-timidamente-restricciones-pese-escalada-contagios_256813102,"La Junta de Andalucía ha decidido un nuevo cierre perimetral de la comunidad autónoma, tras la apertura que se produjo para los reencuentros familiares en las pasadas fiestas navideñas, mientras que se mantiene la movilidad entre provincias.",0,news-articles,url
1.2722382257095025e+18,"Vuelve poco a poco la vida a las calles de #VitoriaGasteiz. Medidas de seguridad, distancia física y precaucion para preservar la salud de todxs.
Feliz domingo!!! https://t.co/ysL3gE2yxJ",0,twitter,twitterId
1.234161728130175e+18,"PSOE, Podemos y los nacionalistas han rechazado nuestra propuesta para investigar los abusos a menores tutelados.
? ¿Por qué impiden que se refuercen los protocolos ante situaciones de acoso? 
?‍♀️ ¡Lo ocurrido en Baleares no puede volver a repetirse!
➡️ https://t.co/u9smsSJLVk https://t.co/qEfcXd7q3k",0,twitter,twitterId
1.2724460694824428e+18,"#VÍDEO Herrera enumera todos los fallos del Gobierno en la gestión del coronavirus: “¿Y a estos hay que bailarles el agua?”
https://t.co/xi7jGXhaWW https://t.co/Mkya9rvqcI",1,twitter,twitterId
https://www.vanitatis.elconfidencial.com/estilo/belleza/2018-04-30/gagdets-belleza-cuidado-piel-exposicion-sol-escaner-arrugas-acne_1554417/,UV Sense estará disponible en edición limitada en Estados Unidos y otros países en el verano de 2018.,0,news-articles,url
1.270981825029161e+18,"Unas cargan contra otras pero TODAS se olvidan de las menores tuteladas de Baleares (y Valencia).

Vieja Normalidad
@GPPopular @ppbalears 

Las mujeres del PSOE cargan contra Iglesias por 'olvidarse' de las niñas en la nueva ley de infancia https://t.co/Ok0DzSRIsO",1,twitter,twitterId
https://www.newtral.es/centros-salud-comunidades-pandemia-covid/,"Tampoco en Cataluña, Murcia ni en Cantabria, donde señalan que el problema que hay en ese caso es «falta de personal, lo que se traduce en un colapso en los centros de atención primaria”.",0,news-articles,url
1.2724975686442926e+18,"▶ ¿Cómo solicito el ??????? ??́???? ??????

✅ Lee detenidamente y rellena los datos del ??????????
✅ Adjunta la ????????????́?
✅ Comprueba que la ??????????́? es correcta

? ???? ? ????: Dentro vídeo ⤵ https://t.co/Tye7jPaPkE",0,twitter,twitterId
https://www.infolibre.es/politica/gasto-publico-conciertos-sanidad-privada-sube-cerca-1-000-millones-durante-pandemia_1_1473648.html,"El gasto en esta partida bajó en 2020 para rebotar en 2021 desde 902,43 a 1.217,99 millones, una subida de más de 315 millones y un 34,96% en un solo año.",0,news-articles,url
https://www.newtral.es/estafas-espana-internacionales-vacuna-coronavirus/,"El NHS nunca le pedirá datos bancarios, contraseñas o números de identificación personal, y esto debería ser una señal de alarma inmediata”.",0,news-articles,url
1.2721346385977915e+18,"Hemos recuperado cierta normalidad.
PERO:
El virus sigue al acecho.
 
Ahora, el país debe ponerse en marcha hacia la Reconstrucción Social y Económica.
 
 ️ @sanchezcastejon
 
#NadieSeQuedaAtrás https://t.co/0BqThKrhOU",0,twitter,twitterId
1.29036883085491e+18,Ante as informacións das presuntas corruptelas de Juan Carlos de Borbón a xustiza mira para outro lado. O presunto corrupto foxe. Todos aplauden os servizos prestados. O réxime do 78 apesta. #GalizaNonTenRei #RepúblicaGalega ✊ https://t.co/QJwzJ3MLzE,1,twitter,twitterId
1.2183071164333793e+18,Gracias @eledhmel. Besos! https://t.co/hM5GKXgky3,0,twitter,twitterId
https://www.hola.com/actualidad/20230417230202/hiba-abouk-hijos-achraf-hakimi/,"Cabe recordar que la intérprete tiene un gran apego por la capital de España, el lugar donde nació, se crio y formó como persona y profesional.",0,news-articles,url
1.4744158668550062e+18,"@GarciaAdanero Querido Carlos, siento en el alma leer esto. Espero que se recupere tu hijo y que las alimañas que le agredieron lo paguen caro. Tu hijo debe ser excepcional, su padre es de los mejores hombres que conozco. Un abrazo, amigo mío.",1,twitter,twitterId
1.3034088373162926e+18,"#ÚltimaHora   PSOE y Podemos rechazan llevar al Pleno la comisión de investigación de la financiación irregular del partido de Pablo Iglesias.

https://t.co/hGJgXnTxUM",0,twitter,twitterId
https://www.elconfidencial.com/espana/observatorio-electoral/2023-04-17/encuestas-autonomicas-28m-ayuso-mayoria-madrid-pp-vox-aragon-comunidad-valenciana_3605180/,"En la izquierda, podría repetirse el pacto actual, pero el partido regionalista Geroa Bai se sitúa ahora algo por delante del Partido Socialista de Navarra, por lo que el Gobierno podría pasar de manos de Chivite (PSN) a Uxue Barkos (Geroa Bai).",0,news-articles,url
1.233086085842047e+18,"Acabamos de conocer la peor de las noticias posibles. Mi más sentido pésame a los familiares del comandante Garvalena y al Ejército del Aire.

Gracias a todos los que dedican su vida a servir a los españoles. DEP.
https://t.co/dkrDqEhMZx",0,twitter,twitterId
https://www.newtral.es/estafas-espana-internacionales-vacuna-coronavirus/,‘¿Quién es Anna?,0,news-articles,url
1.2710346544187474e+18,"Los que quieren acabar con el sistema democrático y la constitución llaman golpistas a los que los defienden ,cuando en su historia y ADN llevan la rebelión contra la legalidad vigente. Desde 1934.",1,twitter,twitterId
https://www.newtral.es/en-directo-sesion-control-gobierno-16-marzo/,"Por otro lado, señaló que España debe incrementar la partida de Defensa en los Presupuestos Generales del Estado de 2023.",0,news-articles,url
1.2717947299073556e+18,"Ya nos lo adelantó ⁦@carlesenric⁩ en ⁦@EstadoDAlarmaTV⁩ 

Madrid: El PSOE ofrecerá apoyo a Ciudadanos para hacer caer al PP a cambio de sus votos en el Congreso de los Diputados https://t.co/lg35ZcVSsi",0,twitter,twitterId
1.2779694552937554e+18," ️ @Patri_Blanquer en la Comisión de #Hacienda: Fortalecer los servicios públicos es tarea de todos. 

Todos debemos contribuir a ello de acuerdo a nuestra capacidad económica. Que pague el que más tiene y reciba el que más necesita.

#EnMarchaTodosUnidos https://t.co/8DukHzCuUA",0,twitter,twitterId
http://www.elconfidencial.com/deportes/futbol/internacional/2016-03-05/international-board-fifa-asistente-video-cambio-reglas_1163872/,Camisetas que absorben el sudor y provocan que se evapore con mucha más facilidad.,0,news-articles,url
https://www.lavozdegalicia.es/noticia/opinion/2023/04/17/triunfo-buenos/0003_202304G17P11994.htm,Porque la mirada parece estar puesta en un «después» todavía no discernido.,0,news-articles,url
https://www.vanitatis.elconfidencial.com/noticias/2017-09-09/campos-arrocet-alaska-vaquerizo-parejas-television_1440816/,¿Qué hacen tras ese derroche de adrenalina?,0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2014-07-17/blanca-suarez-ya-es-libre-y-ocupa-la-portada-de-la-revista-vogue_163913/,El fin era preservar la exclusiva de su aparición estelar en la revista.,0,news-articles,url
1.2732362649475195e+18,"En España no hay colegios que separen a los niños por su orientación sexual.

Pero para #ElGobiernodelBulo todo vale con tal de imponer su locura ideológica. https://t.co/xdfELQczpj",1,twitter,twitterId
https://www.elplural.com/politica/espana/polemica-respuesta-espinosa-monteros-marlaska-despedida-julio-anguita-no-respetaron-distancias_240104102,"""Aquí se iban a respetar las medidas, no como en el póstumo adiós de Julio Anguita, donde decenas de personas se amontonaron sin respetar las distancias sociales y nadie dijo nada"", ha concluido.",0,news-articles,url
1.2326467296752804e+18,Los hitos de la deriva reaccionaria del PSOE: https://t.co/eRWIyxMmZT,1,twitter,twitterId
http://www.vanitatis.elconfidencial.com/estilo/moda/2015-09-17/copia-a-alexa-chung-irina-shayk-y-rihanna-los-mejores-looks-para-salir-por-la-noche_1019785/,SUMA PUNTOS,0,news-articles,url
1.2787021984201157e+18,Enhorabuena @AlmeidaPP_ y @begonavillacis por vuestro trabajo y por vuestra capacidad de llegar a acuerdos   https://t.co/693O5ZvzOg,0,twitter,twitterId
1.2769233091380838e+18,"Y luego tenemos que ver como el Psoe pacta con todo y contra todos los enemigos de España, pero no te lo pierdas que el pp es el peor de hace 10 años..
Estamos solos y por eso Vox ha venido a decir lo que nadie atrevía a decir
       https://t.co/vFuWJ6Cu0D",1,twitter,twitterId
https://www.elconfidencial.com/television/programas-tv/2023-04-17/first-dates-7-anos-cuatro-aniversario_3611021/,"El 17 de abril del año 2016 llegaba a Cuatro First Dates, un formato de éxito internacional con personas solteras que estaban dispuestas a encontrar el amor a través de la televisión.",0,news-articles,url
1.37988786230127e+18,"¿Justificando la violencia?
@vox_es tiene igual o mas derecho que tú de ir a Vallecas, donde te sacó el doble de votos 👇
Si lo que queréis es crear aquí una especie de Rentería, de Alsasua o Vic, vais dados: esto es Madrizz y aquí ninguna rata nos va a arrebatar la libertad :-) https://t.co/3Ir1Fh76vv https://t.co/Mh8t2ph3ws",1,twitter,twitterId
https://elpais.com/economia/negocios/2023-04-17/asi-seran-las-nuevas-reuniones-se-acabo-calentar-la-silla-en-el-trabajo.html,"Repsol, modelo híbrido",0,news-articles,url
1.3210165363798548e+18,"Tras el duro golpe de la pandemia podemos replegarnos en la austeridad o salir adelante con energía. Los #PGE2021 eligen el segundo camino. Con la mayor inversión social de nuestra historia, 239.765 M€, reflejan nuestro firme compromiso con el presente y futuro de la ciudadanía. https://t.co/nbHIqt3nOZ",0,twitter,twitterId
1.5115843949512049e+18,"🔴 “Kichi” se cree que Cadiz es una República Bolivariana aislada del resto de España.

Menos mal que Cadiz y los Gaditanos son muchísimo más que él y su banda de vividores.

Es tan torpe (o sectario low cost), que es incapaz de ver una muestra de cariño a su tierra. https://t.co/Xqw5DA85To",1,twitter,twitterId
1.2732910862036214e+18,"  Cronología actualizada sobre la evolución de la #Covid_19.

Ya puedes leer en nuestra web los datos ofrecidos por el Centro de Coordinación de Alertas y Emergencias Sanitarias, @sanidadgob.

#NadieSeQuedaAtrás

  Aquí tienes toda la info https://t.co/urdqQn4QRr",0,twitter,twitterId
http://www.elconfidencial.com/alma-corazon-vida/2016-09-19/10-diez-cosas-cancerigenas-que-no-conocias-no-sabes_1259769/,No ha habido que inventar el benceno en un laboratorio: está desde siempre en cantidades preocupantes en volcanes e incendios forestales.,0,news-articles,url
https://www.vanitatis.elconfidencial.com/noticias/2018-05-03/soraya-saenz-santamaria-maria-dolores-cospedal-duelo-estilo-nueva-cristina-cifuentes_1558785/,"Íntima de Cifuentes, ¿heredará su puesto como Queen C?",0,news-articles,url
http://blogs.elconfidencial.com/economia/laissez-faire/2017-01-13/tufo-corrupcion-rescate-banca-frob_1315775/,"De hecho, una de las rúbricas donde mayores destrozos pudo haber generado el FROB es, justamente, el de los ya mencionados esquemas de protección de activos (EPA).",0,news-articles,url
1.2731512243056517e+18,"Pedro Sánchez a Casado:
“Si quiere unidad aquí tiene al gobierno, si quiere bronca ahí tiene a VOX.”",1,twitter,twitterId
https://beta.newtral.es/contratacion-vigilancia-pazo-meiras/20220421/,Preventivo .,0,news-articles,url
http://www.vanitatis.elconfidencial.com/noticias/2016-03-13/la-casa-de-portada-de-jesulin-y-campanario-que-ha-terminado-en-un-bluf_1167582/,"“Nosotros somos los grandes perjudicados de los impagos”, explican.",0,news-articles,url
1.2731281354087178e+18,"❌Acusan a la sanidad gallega de “manipular descaradamente” los datos de contagiados por COVID-19
▶️Varios sindicatos del sector sanitario lo achacan a la “campaña de imagen” de cara a las elecciones autonómicas de julio https://t.co/torVmD071l",1,twitter,twitterId
https://www.vanitatis.elconfidencial.com/estilo/moda/2018-11-30/cristina-rodriguez-cambiame-libro-de-mujer-a-mujer_1675006/,"“'De mujer a mujer' es ser libres y hacer lo que te de la gana”, asegura Cristina.",0,news-articles,url
itatis.elconfidencial.com/television/programas-tv/2018-04-02/alaska-mario-nancy-rubias-maestros-costura-expulsion-jaime_1544010/,"""Nos habéis hecho muy felices y encima tenemos ya trajes para la gira"", comentó el líder de la banda antes de deleitar a todos con una actuación.",0,news-articles,url
1.2757599972474225e+18,"Pues tenían razón en una cosa, hay cloacas. Pero en otro sitio.  https://t.co/TVdCDZIlYm",1,twitter,twitterId
https://www.elplural.com/opinion/hace-200-anos-nacio-la-madre-de-frankenstein_202217102,¡Os dejé sin verano!,0,news-articles,url
https://www.vanitatis.elconfidencial.com/noticias/2018-03-26/elena-rivera-homenaje-a-audrey-hepburn_1536150/,(Foto: Jorge M. Redondo),0,news-articles,url
1.2461381439061074e+18,"  “Europa ha entendido que, cuando un país entero sufre, hay que flexibilizar los criterios de austeridad. 

Estos criterios se han visto fracasados y han empeorado la situación económica de los países que se sometieron a ellos“. 

@pnique #EnCasaConCuatroAlDía https://t.co/xCAuEOKc0q",0,twitter,twitterId
1.2718420340312517e+18,"No llegarás a fin de mes, te seguirán quitando el dinero, pero seréis más diversos, feministas y orgullosos.  En el fondo somos unos desagradecidos. https://t.co/D7VCepRwMY",1,twitter,twitterId
https://www.elespanol.com/opinion/columnas/20230416/madrid-no-compite-barcelona/756554342_13.html,"[Opinión: El 'chabolismo táctico' de Barcelona, modelo para Madrid]",0,news-articles,url
https://www.noticiasdealava.eus/araba/2021/05/30/agurain-abrira-piscinas-descubiertas-12/1102088.html?utm_source=rss,"""A falta de concretar algún aspecto concreto, como la posible realización de cursillos de natación en el mes de julio, la temporada de verano comenzará el sábado, 12 de junio, con la apertura de la piscina descubierta en Agurain"", explican desde el Departamento municipal de Deportes.",0,news-articles,url
https://www.vanitatis.elconfidencial.com/noticias/2017-12-03/las-campos-nueva-york-peliculas-desayuno-con-diamantes_1487349/,"""La terminal""",0,news-articles,url
https://www.libertaddigital.com/deportes/futbol/2023-04-17/el-valencia-estalla-contra-los-arbitrajes-el-futbol-huele-muy-mal-nos-han-robado-a-camara-lenta-7005361/,Quedan todavía partidos.,0,news-articles,url
https://elpais.com/espana/2023-04-16/el-psoe-negociara-correcciones-tecnicas-con-el-pp-para-sacar-sin-sus-socios-la-reforma-de-la-ley-del-solo-si-es-si.html,"No le valdría tampoco con la abstención del PP, porque los partidos en contra sumarían más votos.",0,news-articles,url
https://www.europapress.es/deportes/futbol-00162/noticia-atletico-retoma-racha-sigue-estela-segundo-puesto-20230416204816.html,"Para disiparlas, los locales salieron casi en tromba y Antoine Griezmann avisó pronto del peligro, sacando una falta lejana cuyo disparo se marchó por encima del travesaño.",0,news-articles,url
1.2711503781811569e+18,"Pablo Iglesias manda a sus matones, pero en VOX seguiremos hablando alto y claro     https://t.co/9fSorLLr7H",1,twitter,twitterId
1.3137902345854444e+18,Desde que empezó la pandemia no ha dejado de mentir. ¿Cómo podemos confiar en un Presidente que sus únicas medidas han sido las de mentir y arremeter contra los colectivos que sí han luchado para combatirla? #PageNoTeCreo https://t.co/9kyE7sh3QR,1,twitter,twitterId
1.277163007634813e+18,"Otra agresión en el País Vasco. Esta vez a Alvise Pérez. Un abrazo a Alvise y mi desprecio a la gentuza. No, no me refiero a los agresores; para esos, el código penal. Me refiero a los disculpadores y jaleadores. https://t.co/eyNTLJmEYd",1,twitter,twitterId
1.232701970286289e+18," Hoy damos un gran paso en materia de igualdad para proteger a los ciudadanos de una práctica inhumana e inconcebible en el S.XXI.
 Nuestra Ley contra la esterilización forzada de personas con discapacidad sale adelante SOLO con el rechazo de Vox.
▶️ ¡Te lo cuenta @tomasmarcos! https://t.co/T1OjBWy4hn",0,twitter,twitterId
https://www.elconfidencial.com/vivienda/2019-02-05/burbuja-inmobiliaria-precios-vivienda-tecnitasa_1806554/,"También vemos un aumento del 11.7% en Palma de Mallorca, en su zona de precios mínimos (Son Gotleu), el año pasado el metro cuadrado tenía un valor de 940 euros, este año asciende hasta los 1.050 euros el metro cuadrado.",0,news-articles,url
1.3826124478785946e+18,"Parar con las cloacas policiales lo que no lograban parar en las urnas. El objetivo: destruir a Podemos. Leer para creer 👇
https://t.co/8atvTDSYSN",1,twitter,twitterId
https://www.newtral.es/centros-salud-comunidades-pandemia-covid/,En este caso denuncia que «es un perjuicio para las personas trabajadoras que tienen una dificultad añadida de intentar coger una cita que además es de mañana y en horario laboral».,0,news-articles,url
1.3699963020927631e+18,"Valenciana de nacimiento y madrileña de adopción. Mi casa en Valencia pero mi hogar en Madrid.

Madrid recibe con los brazos abiertos y brinda oportunidades personales y profesionales a quien se acerca. 

Hablar de “supremacismo madrileño” apesta y no es fiel a la realidad. https://t.co/y0klp1AZz2",1,twitter,twitterId
https://www.elplural.com/leequid/ecologia/pajitas-bastoncillos-platos-plastico-prohibidos-sabado-ue_269987102,La profusión de desechos plásticos es uno de los principales desafíos a los que se enfrentan los océanos de nuestro planeta.,0,news-articles,url
1.2720874847977267e+18,"Estos días estamos de Asamblea Ciudadana y me presento a la dirección de @Podem_ de la mano de @pilar_lima :

Trabajo incansable, diálogo, pluralidad, democracia y un partido fuerte. 

Entra en https://t.co/4V7RsO9uZa y vota #UnPodemAmbTu #UnPodemosContigo https://t.co/0uF9CvUSie",0,twitter,twitterId
https://www.newtral.es/que-es-deuda-publica/,¿Qué es la deuda pública?,0,news-articles,url
http://www.elmundo.es/opinion/2015/05/25/55624c76e2704e74778b4585.html,"Creo que se puede decir que las urnas han reforzado esa idea de las dos Españas: una urbana, que gira hacia la izquierda y que castiga al PP por su gestión de la crisis y otra rural e interior, que sigue apostando por la continuidad que encarna Rajoy.",0,news-articles,url
https://www.vanitatis.elconfidencial.com/noticias/2017-10-23/la-modesta-vida-de-noemi-galera-la-nueva-queen-de-tve-fuera-de-ot_1464295/,"Catalana y con una cara de lo más expresiva, a sus 50 años no puede quejarse de sus proezas en cuanto a la vida doméstica se refiere.",0,news-articles,url
https://www.elconfidencial.com/economia/2019-02-15/pais-vasco-consorcio-eit-manufacturing-comision-europea-bilbao-nodo-suroeste-100-millones-euros-200-empresas-fabricacion-manufactura_1827978/,"Empresas vascas como Aernnova, Corporación Mondragón, Ik4 Research Alliance, ITP Aero y Tecnalia liderarán en los próximos siete años la gestión de más de 100 millones de euros procedentes de fondos europeos.",0,news-articles,url
https://www.elplural.com/economia/empresas/bankia-fintech-by-innsomnia-lanza-vi-convocatoria-retos-disenar-banca-futuro_250724102,"El impacto de este programa ha traspasado fronteras, con más de un 20% de startups internacionales seleccionadas, procedentes de 25 países.",0,news-articles,url
1.2330056827037082e+18,"La aprobación de los presupuestos de hoy, con el acuerdo previo con EH Bildu, no es el triunfo del acuerdo entre diferentes, es el triunfo incontestable de aquellos que aceptaron y apoyaron el uso de la violencia. Es otro gran fracaso de @mavichina 
https://t.co/9CLoaFJonc",0,twitter,twitterId
http://www.elconfidencial.com/deportes/formula-1/2016-09-15/fernando-alonso-singapur-formula-1-f1-2017-mclaren_1260341/,“Ese es un objetivo muy optimista.,0,news-articles,url
http://www.elconfidencial.com/deportes/futbol/2016-09-06/martin-presa-comunicado-marcelino-piloto-suicida_1255879/,"En ningún momento dije “Marcelino es como el piloto loco de Lufthansa”, titular falso y malintencionado, pues mis palabras, diferentes, respondían a una supuesta responsabilidad del Villarreal C.F. en el partido perdido por su equipo en El Molinón.",0,news-articles,url
https://as.com/baloncesto/euroliga/barca-y-madrid-en-alerta-n/,Zeljko Obradovic tratará de alejarle de la zona y castigarle con movilidad para sacarle faltas porque no tiene sustituto.,0,news-articles,url
https://as.com/futbol/internacional/endrick-hace-historia-n/,Como así ha sido.,0,news-articles,url
1.438079707480838e+18,"Mediante el Art 9.2a de la ley de partidos con el que la ministra de justicia , a las órdenes de Sánchez. Por éso están fabricando esa patraña de las denuncias por delitos de odio. Denuncias que han sido TODAS archivadas.",1,twitter,twitterId
1.2331664621744947e+18,El @CEMgob y la @AEMPSGOB se reúnen para estudiar la colaboración entre ambas instituciones en materia de metrología y productos sanitarios en el marco del Reglamento UE 2017/745 del Parlamento Europeo y del Consejo. https://t.co/rwCLpnn9of,0,twitter,twitterId
1.2968052947276718e+18,"Vaya por Dios!!el pobre Sánchez pierde 3 días de vacaciones!!
Me apesta el victimismo de Sánchez e Iglesias!! https://t.co/sQSNl85thz",1,twitter,twitterId
1.275834897249325e+18,"Humildad, empatía, diálogo y  consenso son valores imprescindibles para superar la crisis que estamos viviendo.

Encantada de unir mi voz a la de muchas otras mujeres con responsabilidades políticas para contribuir a una respuesta global frente a la #COVID19.
@pilar_llop https://t.co/BDDyIKJYhx https://t.co/R2t8mnJvPW",0,twitter,twitterId
http://www.vanitatis.elconfidencial.com/noticias/2014-08-23/una-cabizbaja-eugenia-martinez-irujo-en-la-clausura-de-starltite-con-alejandro-sanz_179892/,"Aun me queda por actuar en varias plazas de España, pero para Alejandro siempre hay tiempo”.",0,news-articles,url
1.2762133701826683e+18,"Siempre apoyamos a los españoles en cargos europeos. Lo hicimos con Solana, Almunia, Solbes, Borrell y ahora Calviño. A pesar de que el PSOE rechazó a Loyola Palacio, Cañete y Guindos. Es el PPE el que ha propuesto el plan de recuperación económica. Somos patriotas y europeístas. https://t.co/h65qgl9Hi6",0,twitter,twitterId
1.2717786731636736e+18,"Sólo con consenso, como haría Pedro Zerolo lograremos aprobar el paquete legislativo que en España necesitamos para la. Igualdad de Trato de todos los colectivos, y especial de las personas trans.
#derechostrans
 https://t.co/TNvji1VmQy vía @eldiarioes",0,twitter,twitterId
1.2559544854421176e+18,Ha sido muy interesante. Gracias @borrego_corte @Lobby_ES https://t.co/Qn4yIIsZnq,0,twitter,twitterId
1.23223835934455e+18,"Ábalos mete a su chófer de consejero en Renfe
Ábalos mete a la mujer de su chófer en el ministerio
Ábalos mete a la dictadura chavista en España

#ÁbalosDimisión

https://t.co/7GiuKFAkoZ",1,twitter,twitterId
1.273384360692134e+18," Programa diario 

 Cuando se está haciendo ese dispositivo inapropiado de la Guardia Civil, no solamente se está blindando Iglesias, está intentando humillarles diciéndoles “aquí el que manda soy yo” #GilLazaro @vox_es 

➡️https://t.co/QY4t2C9ptl

#EDAGilLazaro https://t.co/9OsK6pQ7Qq",1,twitter,twitterId
https://www.noticiasdealava.eus/araba/2020/11/30/ano-blanco-campings-alaveses/1064738.html?utm_source=rss,"Nosotros estamos muy pendientes, muy encima, y de verdad, insisto, la gente ahora es mucho más responsable, por lo menos en lo que a nosotros nos toca"".",0,news-articles,url
1.2714374102541066e+18,"Anuncian la presentación tanto en el @Congreso_Es como en el @Senadoesp  de una auditoría sobre “la actividad arbitraria y sectaria del subdelegado y del señor Villarino”, pidiendo a este último que “saque sus manos de este organismo”.https://t.co/93TM8doUMu https://t.co/2q6jctaCfe",1,twitter,twitterId
http://www.ara.cat/internacional/Hillary-Clinton-candidata-impopular_0_1591640890.html,"La diferència amb Clinton és petita i, per tant, analistes polítics i votants veuen la campanya presidencial de novembre com una elecció entre el menor de dos mals.",0,news-articles,url
1.2218032531863552e+18,"  #AlertaUltra con intolerantes de lazo amarillo que han venido a hacer un escrache a @igarrigavaz. No les gusta que demos la cara por los necesitados, no somos de la secta separatista    #VOXutil https://t.co/OPzH3iCLtL",1,twitter,twitterId
http://www.eldiario.es/catalunya/opinions/independencia_6_478112193.html,Estamos convencidos de que el 'proceso constituyente' que el Govern y el Parlament de Catalunya han anunciado podrá ser una manera adecuada.,0,news-articles,url
1.2725838875715994e+18,"  VOX desmonta la hipocresía del Gobierno de Sánchez con los indultos ⬇

https://t.co/iR1Pw5KpMS",1,twitter,twitterId
http://www.vanitatis.elconfidencial.com/noticias/2014-07-07/mar-flores-y-javier-merino-inician-sus-vacaciones-en-ibiza_157671/,"una deuda relacionada con los impuestos derivados de dicha embarcación, que no se habían hecho efectivos según el organismo público.",0,news-articles,url
1.2731569573822874e+18,"Dice Garcia Egea del PP:
“Los muertos son del gobierno, los vivos son gracias al PP”
No se puede ser más ridículamente miserable.",1,twitter,twitterId
1.272440999487431e+18,"La alianza de luchas siempre es una buena noticia, porque siempre suma cuando lo que se defiende es la justicia social. #FelizLunes
https://t.co/zudRlhHeCy",0,twitter,twitterId
https://www.libertaddigital.com/opinion/2023-04-16/jose-garcia-dominguez-las-tres-izquierdas-7005295/,Y mira que es fácil de entender.,0,news-articles,url
https://www.elconfidencial.com/mundo/2018-02-02/hijo-fidel-suicida-cuba-depresion-castro-diaz-balart_1515575/,"A ellos se suma Alina Fernández Revuelta, hija ilegítima de la relación que tuvo Castro con Natalia Revuelta.",0,news-articles,url
https://okdiario.com/look/actualidad/georgina-cristiano-guerra-cuadro-dolores-aveiro-1698319,Tiempos después fue sustituido por un retrato de Gio.,0,news-articles,url
1.2797441391654216e+18,Desde @sanidadgob seguimos muy de cerca la situación en las provincias de Lleida y Lugo. Las medidas de distanciamiento social y el confinamiento fueron la clave para doblegar la curva. Ahora vuelven a ser necesarios para atajar los brotes #COVID19,0,twitter,twitterId
https://okdiario.com/espana/nuevo-desvario-nacionalista-cataluna-exige-maximo-nivel-catalan-perseguir-plagas-insectos-10748704,C1 en catalán,0,news-articles,url
https://www.newtral.es/centros-salud-comunidades-pandemia-covid/,"Por su parte, Sánchez Bayle incide en que la tendencia general ha sido que “en muchos sitios se redujeron los horarios de apertura de los centros”.",0,news-articles,url
1.2336529516857467e+18,"En @Congreso_Es he tenido que recordar al PP como han tratado y tratan el problema del juego en España. El libertinaje absoluto durante años ha creado esta lacra social, no olvidemos Eurovegas.

@gpscongreso #Adicciones #SanidadyConsumo https://t.co/Y491nltCeu",0,twitter,twitterId
1.2740162211433677e+18,"Decía Forrrest Gump que tonto es el que hace tonterías

Pues terrorista es el que milita en organizaciones terroristas",0,twitter,twitterId
https://www.newtral.es/fallecidos-contagios-coronavirus-4-mayo-echo-espana/,La IA a 14 días baja,0,news-articles,url
https://www.elespanol.com/deportes/futbol/20230417/xabi-alonso-realidad-milagro-alemania-real-madrid/756674492_0.html,El excentrocampista cayó de pie.,0,news-articles,url
https://www.hola.com/realeza/casa_monaco/20230417230162/charlene-alberto-monaco-hijos-jacques-gabriella-primos-tenis/,Gabriella lució un vestido azul marino sin mangas con cuello blanco en forma de pétalos de flor.,0,news-articles,url
https://www.elconfidencial.com/cultura/cine/2017-07-28/50-primaveras-blandine-lenoir-agnes-jaoui_1412693/,"Desde que nos conocimos, nos devoramos literalmente"".",0,news-articles,url
https://www.newtral.es/senor-de-los-anillos-videojuego-trayectoria-analisis-derechos/,Pero los videojuegos son un asunto algo más complejo tal y como se comprobó en una demanda 80 millones de dólares que The Tolkien Estate presentó en 2012 contra Warner Bros.,0,news-articles,url
https://www.periodistadigital.com/politica/partidos-politicos/20230416/espinosa-monteros-sentencia-bulo-tribunales-noticia-689404904726/,"es imposible que lo haga, entre otras cosas porque nunca contrató nada conmigo.",0,news-articles,url
1.2709789612254986e+18,"La salud y vida de los mayores en función de los recursos económicos, tanto tienes tanto vales, así gestiona el PP en la Comunidad de Madrid. Los mayores con seguro privado sí fueron trasladados de residencias a hospitales en Madrid | Madrid | EL PAÍS https://t.co/BoHFIgscEN",0,twitter,twitterId
